sentimen,review
0,suka packagingnya imut sama bau enak bau fanta begitu warna juga bagus tidak menor cuma kurang keluar warna harus kali oles baru keluar warna tekstur juga terlalu cair jadi warna tidak terlalu liat
1,satu satu liptint yang dipake sampe habis bus bus warna yang scarlett gatau kenapa walopun yang merah dari varian lain dia tidak norak kek cabai cabe begitu benar masuk di warm undertone tidak bikin kering juga tetapi entah saya doang atau yang lain juga rasa kalau powerstaying nya b saja karena masih perlu touchup tetapi bukan masalah besar wangi pun enak mirip juice buah
1,warna lumayan nutup bibir saya yang gelap tekstur cair gampang nyerap dan kering begitu jadi harus cepet di blend tidak bikin bibir kering cuma cepet ilangnya jadi harus touchup overall bagus dan tidak kalah sama liptint korea
1,agak tricky buat pakai tetapi warna bagus dan cukup pigmented kalau single use kurang cantik di saya biasa saya bikin ombre sama produk lain dia di saya tidak bikin kering dan tidak begitu awet
1,lip tint pertama yang pernah saya coba suka banget sama warna cocok buat di ombre atau tanpa ombre wangi suka tidak menganggu untuk tahan awet dipake makan pun tidak ilang tetapi emang agak bikin bir kering but it s not problem for me so far saya suka
1,formula ringan sekali teksturenya watery namun pigmented pertama nemu ini di guardian shade ini jadi shade yang pertama kali saya beli so far enak sangat ringan dan tidak transfer sudah repurchase ini sangat saya pakai untuk hari hari dengan make up natural cocok sekali
1,suka banget sama lip tint ini favorit to be honest warna nya gampang sangat ilang jadi harus retouch lagi buat saya tidak kaya liptint koreaa tetapi suka sama tekstur nya yang light dan tidak sticky affordable
1,benar benar baru coba liptint ini dan gatau akan bagus ituuu mana saja ya guee karena liptint yang biasa saya pakai lagi soldout akhir tarik beli liptint ini karena ada promo cantik banget warna dan tidak bikin kering bibir malah nge moist bangettt lumayan tahan lama dan enak banget buat daily use
0,sukaa banget sama lip tint ini turut saya kualitas atas lip tint korea merk e e hahaha dari segi packaging oke banget untuk harga segitu dan pigmentasi baguss tidak cepet ilang tetapi kalau pakai buat makan heboh ya pasti hilang juga tetapi tidak masalah tinggal di pakai lagi saja recommended sih buat coba
1,beli liptint emina ini sudah kali karena suka sangat tekstur ringan warna bagus dan bisa beli dengan harga yang murah tidak terlalu tahan lama sih tetapi warna yang natural ini jadi favorit buat hari hari warna cantik banget kalau dikombinasiin sama purbasari entah saya yang barbar atau bagaimana tetapi liptint ini mudah bocor lewat sela sela tutup dan juga tutup pernah patah ringkih tetapi overall saya tetep cinta liptint ini
1,cinta banget sama magic potion scarlet warna yang liat dark red dari packaging nyata pas diaplikasiin di bibir jadi super bagus kalau di saya ini salah satu lip tint yang tidak bikin bibir pecah pecah tambah lagi long lasting banget nah lip tint ini juga bisa kalian guna untuk hari hari kalian aplikasi tiga titik sedikit lalu sebar ke bibir kalian jadi tidak terlalu merah kalau buat acara atau tampil di panggung nah kalian bisa aplikasi cara tebal di bibir pokok super recommended dan cantik banget
0,beli ini karena kata rang orang awet begitu kan kalau dipake makan sangat ilang dikit kata ehh pas coba dipake makan dari yang ringan ampe berat ya ilang juga tetapi warna lucuk kek burgundy begitu harga murah jg ehe repurchase nga ah mo nyoba yang laen kalau dah abis
1,pertama kali nyari liptin yang murah eh ketemu emina langsung cinta banget bagus banget cocok buat yang milik bibir yang agak gelap tidak buat bibir kering gampang cari juga mana mana hasil juga natiral minus cuma kadang suka tidak tahan lama warna saja
1,suka pakai magic potion buat hari karena warna natural di bibir saya tidak lengket tekstur juga di bibir suka semua warnya sampe suka bingung mau pakai warna apa kadang bagus banget buat yang mau liat natural juga
1,warna saya sukaa wktu pertama apply saya sukaa tetapi telah bbrpa lama ini bikin kering bibir dan kek ada garis begitu loh ngeganggu banget di saya si hehe padahal wrna yang scarlet apa yah suka banget saya
2,liptint cair sangat the best tahan lama banget walaupun habis makan jadi jarang re apply ringan tekstur pigmented sekali murah banget gampang bawa mana mana wkwkwk warna nya juga cantikks
1,lagi penasaran sama liptint dan akhir ku beli liptint ini packagingnya imut dan ku suka untuk intensitas warna turut b atau mungkin karena bibir kering dan gelap ya produk ini suka ku ombre pakai creammate supaya warna bibir asli ku tak lihat
1,sudah milik yang warna sunglow dan ingin coba yang warna ini dan turut ini warna lucu begitu dia agak merah tetapi agak ada pink nya sedikit begitu pro sama seperti yang sunglow dia liptint yang tekstur nya cair seperti air gampang banget di blend cepet ngeresep di bibir dan warna nya tidak ngeblock di tengah seperti liptint korea look nya sangat natural cocok buat anak sma kuliah dia nge set di bibir dengan baik tidak bikin bibir hitam dan tidak bikin bibir kering saya suka pakai lip balm telah pakai lip tint ini seperti bagus saja begitu cons tetapi dia tidak tahan lama kalau telah makan dia agak sedikit ilang begitu warna nya tetapi tidak masalah kalau harus re apply
1,shade ini warna lucu banget sih kalau makenya ombre bakal liat natural begitu bau enak kalau dipake juga ngelembapin bibir lumayan tahan lama dan untuk harga sih ok ok saja lov deh pokok repurchase yesssss
1,ini liptint yang lucuu sangat kecill gemesin ukur kecil dan isi sedikit tetapi liptint ini murcehhh loh warna cantik berry gituu wangi itu seperti obat batuk ibu dan anak hahahah ini bnrn cair sangat liptintnya jadi yang bibir kering saya saranin pakai lipbalm dlu banyak yang blg produk ini tahan sangat tetapi di saya tidak samsek minum saja sudahhilangg
2,astagaaa lip tint lokal pertamaa yang saya coba daaan langsung sukaa dia tidak langsung kering begitu jadi kita ada waktu buat bikin ombre dan tidak demplok begitu moga varian warna dibanyakin lagi ya emina
2,gatau knpa abs pakai ini bibir jadi kering sangat kurang sukaa terus tekstur jga saya pribadi kurang suka padahal saya lgsg beli yang smitten sama yang sunglow tetapi trnyata tidak kya yang saya bayangin so sorry magic potion tetapi untuk yang lain saya sukak
1,sebenernya liptint nya bagus shadenya juga lumayan tetapi mungkin bibir saja yang tidak cocok pakai liptint apa wkwkw karena bibir agak hitam bagi luar jadi agak ngewa begitu murah sih pas banget buat remaja
1,bgs banget sudah repurchase berapa kali dan ttp cinta tekstur cair tetapi pigmented dan warna seger banget apalagi untuk dipake kuliah tu seger tidak norak tidak terang shadenya bgus kl mana jangan ampe tidak ada di tas
1,ini tuh cinta sangat dipake hari cocok terus warna pas sangat bibir apa lagi wangi enak terus tahan lama turut sih ini cocok sangat dipake apa lagi untuk para remaja yang tidak ken liat pucat luvss deh pokok
1,suka sekali liptint lokal pertamakuu dan saya sudah repurchase biasa saya pakai buat base karena biar kalau lipcream atas sudah hilang masih liat seger karena liptintnya awet bangett dan tekstur cair gampang resap sukaa
1,ini juga salah satu produk lokal liptint yang bagus dari segi kualitas dan kuantitas liptint ini selain harga yang murce tetapi kuliatasnya juga cuco saya pakai ini saat bingung mau pakai produk lip apa luvv
1,aweeeet banget nih warna kalau di bibir gonjreng warna sukakkk ringan wkwkwk ya nama juga lip tint moga shade nya di tambahin lagi ya huhu buat di ombre juga bagusss tidak nyangka sih ada lip tint lokal yang lumayan cuco
1,ini salah satu liptint yang selalu ada di dalem tas saya juga karena warna natural sangat bibir saya dan formula juga tidak bikin bibir kering sih tetapi kurang ya satu yaitu tidak tahan lama tetapi saya tidak masalah sih kalau masalah tidak tahan lama karena biasa kalau liptint tahan lama itu bikin bibir kering beb jadi saya luv liptint ini
2,bibir saya tipekal yang bandel banget buat milih produk jadi semua harus coba masuk liptint ini sayang di bibir gacocok jadi waktu pakai di bibir jadi kering banget dan kelupas sosad padahal warna bagus turut repurchase tidak
1,nyobain liptint ini tetapi sayang tidak cocok bibir saya bikin kering padahal warna merah cakeup sudah pasti tidak akan repurchase karena barang pun sudah ku preloved juga packaging bagusss lucuu banding liptint merk toko belah
1,suka banget beli pertama karena penasaran kata beauty vlogger lip tint lokal pertama yang kualitas oke biasa pakai buat ombre sih bikin juicy lips begitu liat sehat banget packagingnya juga oke mini tidak makan tempat
1,liptint ini memang bagus bisa sama dengan liptint kualitas korea padahal ini produk lokal pacakaging nya cute bentuk tube simple dengan tutup warna putih surprisingly formula nggak buat kulit bibir saya kering sama sekali lip tint ini juga sangat mudah untuk rata ke seluruh muka bibir hebat lagi produk ini tidak masuk ke dalam garis bibir stain nya rata di seluruh bibir tekstur turut saya beda dengan watery gel tint pada umum karena lip tint dari emina ini lebih cair tidak lengket dan tidak gumpal saya pilih warna scarlet warna berry karena turut warna ini bisa bikin bibir lebih lihat fresh tetapi tetep natural banding dua shade yang lain saya lebih suka si scarlet ini
1,ini liptint cakep parahh warna merah kyk warna cherry begitu dan bikin muka liat lebih segar tetapi sayang cepet ilang begitu warna telah kering selain itu juga bikin bibir jdi kering telah pakai jam padahal cakep bats awal pakai
1,emina liptint magic potion ini super duper ringan banget dan cocok buat saya dan kalian para remaja dengan harga yang jangkau buat saya beli semua shade yang ada dan tidak lupa dong saya bawak terus
1,antara tiga shade saya sangat suka shade scarlet ini karena bikin bibir saya lihat lebih sehat natural memang liptint ini kurang melembabkan jadi kalau ken lihat lebih juicy sedang bisa timpa pakai lip gloss atau lip balm telah tint nya sudah ngeset di bibir
1,suka warna vampy begitu keren saja gelap bagaimana begitu tekstur nya cair tetapi tidak bikin bibir kering kalau pakai titik bisa natural looking sangat harga pun murah yaampun couldnt ask for more emina emang brand suka saya banget
1,kalau lagi buru buru mau pergi ini andal kuu wkwk warna scarlet ini turut saya yang sangat cocok di saya kalau mau pakai liptint gin biasa pakai lip balm dulu karena kalau tidak bibir jadi kering sampe bisa di klopek begitu packagingnya kecil jadi tidak ribet rasa manis wkwk repurchase yashh
1,sangat suka yang orange lupa apa nama pokok yang orange krna beli prtama kali yang pink dan orange yang pink gacocok yang orange besok nya lgsung ke guardian lagi lgsung repurchase takut takut tiba habis di rumah tidak ada isi ulang
1,bagus siih cuman gatau kenapa warna beda beda di bibir orang haha pas saya pakai warna pink tidak sesuai ekspektasi sih kirain bakal merah tua banget begitu tetapi waktu temen saya yang lain nyobain warna malah ungu padahal masih satu produk yang sama
1,bagussss longlast bibir biasa pakai ini duluan terus pakai lipcream just in case kalau makan masih ada ninggalin warna begitu tidak takut bibir liat itam asli heheh repurchase yes dong savior laaahhhh
2,warna keluar banget recommend untuk hari kalau sedang males pakai lipstik yang terlalu powdery atau yang lip matte awet juga warna favorit ku yang scarlet sih soon bakal nyoba yang shade lain moga saja tambah shade ya
1,terksturnya watery warna cantik di botol emang agak bagaimana begitu warna pas aplikasi tidak merah itu kok merah dengan hint ungu tahan luar biasa sih buat ukur lip tint sampe kadang diapusnya susah di saya tidak kering sama sekali wangi seger packaging nya cantik kecil dan sleek jadi enak buat bawa bawa
1,its my first lippen from emina packaging nya kecil isi produk ml aplikator nya nyaman untuk pakai warna dari shade ini itu merah ungu pertama kali di swatch di bibir itu warna nya gelap tetapi lama kelam ubah jadi merah tetapi tetep gelap lebih ke maroon liptint ini pigmentted tidak bikin kering juga stain nya tidak cepet hilang juga tetapi tidak lama ngestain nya jadi so so saja turut dan ini juga seperti liptint pada umum tidak ngecover bibir atas saya yang hitam and this is sooo affordable
2,liptint ini tekstur nya masuk watery light sangat di bibir warna ini favorit saya sangat karena agak ungu begitu buat tahan nya kalau liat dari sisi harga ya boleh lah dia hilang bagi tetapi tetep masih ada yang stain di bibir
1,suka sekali sama liptint emina yang scarlet iniii tekstur cair walaupun tempat keliatann merah banget tetapi pas diaplikasiin cantik banget warnanyaaa kalau di bibir ku sih tidak terlalu bikin kering masih bisa diatasin pakai lipbalm belum aplikasiin liptint ini ke bibir
1,sebenernya bukan anak liptint sih karena tidak suka sama hasil yang banyak bikin kering dan cuma nempel di bibir bagi dalem tapiii liptint emina ini turut masuk yang nyaman tidak begitu bikin kering pas diapply juga lembab rasa hasil juga lebih pigmented dan nutupin bibir yang hitam banding brand korea yang hits sangat itu dan yang sangat penting kalau bibir ada luka karena saking kering ini tidak berapa nunjukin itu loh biasa kalau saya pakai merk lain jadi aneh krna warna lebih pigmented di area yang luka itu so far so good wajar banyak yang suka
